CustomerID,Recency,Frequency,Monetary,CLV,R_Score,F_Score,M_Score,RFM_Segment,KMeans_Cluster,KMeans_Name
14355,2,18,213.36,7680.96,5,4,3,Loyal Customers,0,Potential Loyalists
14356,26,9,114.56,317.24,2,2,2,Lost Customers,1,Lost Customers
14359,1,11,184.91,13313.52,5,2,3,Potential Loyalists,0,Potential Loyalists
14360,4,13,219.11,3943.98,5,3,3,Loyal Customers,0,Potential Loyalists
14361,12,14,171.91,1031.46,4,3,3,Loyal Customers,0,Potential Loyalists
14362,21,14,220.27,755.21,3,3,3,Loyal Customers,2,Lost Customers
14363,97,9,144.69,107.4,1,2,2,Lost Customers,1,Lost Customers
14365,147,12,682.4,334.24,1,3,5,At Risk,2,Lost Customers
14367,15,21,272.39,1307.47,3,5,4,Loyal Customers,3,Champions
14368,1,32,503.65,36262.8,5,5,5,Champions,3,Champions
14371,11,17,214.3,1402.69,4,4,3,Loyal Customers,0,Potential Loyalists
14376,2,25,291.6,10497.6,5,5,4,Champions,3,Champions
14379,5,12,404.76,5828.54,5,3,5,Loyal Customers,0,Potential Loyalists
14381,3,26,326.31,7831.44,5,5,4,Champions,3,Champions
14382,40,18,270.06,486.11,2,4,4,At Risk,2,Lost Customers
14383,39,12,305.71,564.39,2,3,4,At Risk,2,Lost Customers
14384,61,21,282.65,333.62,1,5,4,At Risk,2,Lost Customers
14385,1,39,366.91,26417.52,5,5,5,Champions,3,Champions
14386,7,9,92.4,950.4,5,2,1,Potential Loyalists,0,Potential Loyalists
14390,46,22,388.22,607.65,2,5,5,At Risk,2,Lost Customers
14391,20,12,442.99,1594.76,3,3,5,Loyal Customers,2,Lost Customers
14393,35,7,54.77,112.67,2,1,1,Lost Customers,1,Lost Customers
14394,7,15,140.76,1447.82,5,4,2,Loyal Customers,0,Potential Loyalists
14395,74,8,90.23,87.79,1,1,1,Lost Customers,1,Lost Customers
14396,9,12,100.74,805.92,4,3,1,Loyal Customers,0,Potential Loyalists
14397,19,16,243.98,924.56,3,4,4,Loyal Customers,2,Lost Customers
14400,14,9,60.23,309.75,4,2,1,Potential Loyalists,1,Lost Customers
14401,27,12,126.25,336.67,2,3,2,Lost Customers,2,Lost Customers
14403,11,22,200.57,1312.82,4,5,3,Loyal Customers,3,Champions
14408,18,16,587.57,2350.28,3,4,5,Loyal Customers,3,Champions
14411,61,11,321.43,379.39,1,2,4,Lost Customers,2,Lost Customers
14416,31,14,294.23,683.37,2,3,4,At Risk,2,Lost Customers
14419,54,12,123.43,164.57,1,3,2,Lost Customers,2,Lost Customers
14421,21,23,305.79,1048.42,3,5,4,Loyal Customers,3,Champions
14422,16,16,194.07,873.31,3,4,3,Loyal Customers,2,Lost Customers
14424,19,14,209.83,795.15,3,3,3,Loyal Customers,2,Lost Customers
14425,72,11,254.4,254.4,1,2,4,Lost Customers,2,Lost Customers
14426,25,7,106.61,307.04,3,1,2,Lost Customers,1,Lost Customers
14427,29,13,95.56,237.25,2,3,1,Lost Customers,1,Lost Customers
14428,8,23,725.96,6533.64,4,5,5,Champions,3,Champions
14429,64,5,83.24,93.64,1,1,1,Lost Customers,1,Lost Customers
14430,57,12,315.9,399.03,1,3,4,At Risk,2,Lost Customers
14433,7,17,229.4,2359.54,5,4,4,Champions,0,Potential Loyalists
14435,55,8,76.14,99.67,1,1,1,Lost Customers,1,Lost Customers
14437,19,12,190.59,722.24,3,3,3,Loyal Customers,2,Lost Customers
14442,43,15,247.44,414.32,2,4,4,At Risk,2,Lost Customers
14443,34,15,565.11,1196.7,2,4,5,At Risk,2,Lost Customers
14444,17,23,209.89,888.95,3,5,3,Loyal Customers,3,Champions
14448,24,32,501.3,1503.9,3,5,5,Loyal Customers,3,Champions
14449,139,10,120.49,62.41,1,2,2,Lost Customers,1,Lost Customers
14452,138,11,267.62,139.63,1,2,4,Lost Customers,2,Lost Customers
14454,27,35,427.29,1139.44,2,5,5,At Risk,3,Champions
14455,23,14,126.15,394.9,3,3,2,Loyal Customers,2,Lost Customers
14459,37,13,250.97,488.37,2,3,4,At Risk,2,Lost Customers
14460,15,5,14.23,68.3,3,1,1,Lost Customers,1,Lost Customers
14461,30,26,418.08,1003.39,2,5,5,At Risk,3,Champions
14466,15,29,409.01,1963.25,3,5,5,Loyal Customers,3,Champions
14468,6,13,128.65,1543.8,5,3,2,Loyal Customers,0,Potential Loyalists
14469,7,9,283.81,2919.19,5,2,4,Potential Loyalists,0,Potential Loyalists
14472,3,20,346.14,8307.36,5,4,5,Champions,3,Champions
14474,34,9,113.02,239.34,2,2,2,Lost Customers,1,Lost Customers
14475,54,15,271.54,362.05,1,4,4,At Risk,2,Lost Customers
14479,9,28,353.99,2831.92,4,5,5,Champions,3,Champions
14482,16,23,674.47,3035.12,3,5,5,Loyal Customers,3,Champions
14485,1,12,210.18,15132.96,5,3,3,Loyal Customers,0,Potential Loyalists
14489,2,30,613.34,22080.24,5,5,5,Champions,3,Champions
14490,15,23,300.5,1442.4,3,5,4,Loyal Customers,3,Champions
14491,46,7,152.9,239.32,2,1,2,Lost Customers,1,Lost Customers
14493,22,8,221.61,725.27,3,1,3,Lost Customers,2,Lost Customers
14494,37,6,100.07,194.73,2,1,1,Lost Customers,1,Lost Customers
14496,63,12,163.9,187.31,1,3,3,At Risk,2,Lost Customers
14497,53,8,171.97,233.62,1,1,3,Lost Customers,1,Lost Customers
14501,5,39,494.6,7122.24,5,5,5,Champions,3,Champions
14502,188,4,18.7,7.16,1,1,1,Lost Customers,1,Lost Customers
14504,16,21,295.38,1329.21,3,5,4,Loyal Customers,3,Champions
14506,15,11,169.46,813.41,3,2,3,Lost Customers,0,Potential Loyalists
14507,7,28,305.81,3145.47,5,5,4,Champions,3,Champions
14508,28,8,62.75,161.36,2,1,1,Lost Customers,1,Lost Customers
14511,4,17,266.58,4798.44,5,4,4,Champions,3,Champions
14512,18,22,366.95,1467.8,3,5,5,Loyal Customers,3,Champions
14514,72,4,57.68,57.68,1,1,1,Lost Customers,1,Lost Customers
14520,2,18,231.59,8337.24,5,4,4,Champions,0,Potential Loyalists
14524,19,21,316.46,1199.22,3,5,4,Loyal Customers,3,Champions
14527,5,31,478.84,6895.3,5,5,5,Champions,3,Champions
14528,2,15,125.29,4510.44,5,4,2,Loyal Customers,0,Potential Loyalists
14529,36,10,200.07,400.14,2,2,3,Lost Customers,2,Lost Customers
14530,60,10,232.17,278.6,1,2,4,Lost Customers,2,Lost Customers
14532,25,15,103.12,296.99,3,4,2,Loyal Customers,2,Lost Customers
14537,7,12,175.31,1803.19,5,3,3,Loyal Customers,0,Potential Loyalists
14538,70,14,258.83,266.23,1,3,4,At Risk,2,Lost Customers
14539,4,31,379.63,6833.34,5,5,5,Champions,3,Champions
14541,1,23,328.07,23621.04,5,5,4,Champions,3,Champions
14544,46,15,161.05,252.08,2,4,3,At Risk,2,Lost Customers
14545,39,10,114.87,212.07,2,2,2,Lost Customers,1,Lost Customers
14546,7,26,465.84,4791.5,5,5,5,Champions,3,Champions
14547,30,11,101.85,244.44,2,2,1,Lost Customers,1,Lost Customers
14551,13,18,497.2,2753.72,4,4,5,Champions,3,Champions
14553,9,11,129.27,1034.16,4,2,2,Potential Loyalists,0,Potential Loyalists
14555,3,24,271.48,6515.52,5,5,4,Champions,3,Champions
14556,53,20,240.34,326.5,1,4,4,At Risk,2,Lost Customers
14557,45,21,290.36,464.58,2,5,4,At Risk,2,Lost Customers
14558,35,21,716.44,1473.82,2,5,5,At Risk,3,Champions
14560,13,7,58.33,323.06,4,1,1,Potential Loyalists,1,Lost Customers
14562,71,12,156.8,159.01,1,3,3,At Risk,2,Lost Customers
14563,45,29,535.63,857.01,2,5,5,At Risk,3,Champions
14564,39,17,202.77,374.34,2,4,3,At Risk,2,Lost Customers
14565,64,10,191.58,215.53,1,2,3,Lost Customers,2,Lost Customers
14566,52,16,250.95,347.47,1,4,4,At Risk,2,Lost Customers
14567,19,22,456.04,1728.15,3,5,5,Loyal Customers,3,Champions
14568,58,10,269.15,334.12,1,2,4,Lost Customers,2,Lost Customers
14573,9,6,117.67,941.36,4,1,2,Potential Loyalists,0,Potential Loyalists
14581,30,9,76.58,183.79,2,2,1,Lost Customers,1,Lost Customers
14583,93,9,253.35,196.14,1,2,4,Lost Customers,2,Lost Customers
14587,32,10,257.21,578.72,2,2,4,Lost Customers,2,Lost Customers
14590,52,13,264.97,366.88,1,3,4,At Risk,2,Lost Customers
14591,19,13,238.7,904.55,3,3,4,Loyal Customers,2,Lost Customers
14593,8,33,623.35,5610.15,4,5,5,Champions,3,Champions
14595,52,10,325.5,450.69,1,2,4,Lost Customers,2,Lost Customers
14597,3,49,442.16,10611.84,5,5,5,Champions,3,Champions
14599,74,8,67.42,65.6,1,1,1,Lost Customers,1,Lost Customers
14601,20,16,325.34,1171.22,3,4,4,Loyal Customers,2,Lost Customers
14604,80,12,149.6,134.64,1,3,2,Lost Customers,2,Lost Customers
14606,48,11,85.51,128.27,1,2,1,Lost Customers,1,Lost Customers
14608,28,10,186.09,478.52,2,2,3,Lost Customers,2,Lost Customers
14610,5,13,156.6,2255.04,5,3,3,Loyal Customers,0,Potential Loyalists
14612,55,13,253.48,331.83,1,3,4,At Risk,2,Lost Customers
14613,40,19,173.78,312.8,2,4,3,At Risk,2,Lost Customers
14616,38,12,148.81,281.96,2,3,2,Lost Customers,2,Lost Customers
14621,33,8,86.67,189.1,2,1,1,Lost Customers,1,Lost Customers
14624,17,19,323.11,1368.47,3,4,4,Loyal Customers,3,Champions
14625,19,22,165.39,626.74,3,5,3,Loyal Customers,2,Lost Customers
14626,82,9,96.34,84.59,1,2,1,Lost Customers,1,Lost Customers
14630,60,5,42.0,50.4,1,1,1,Lost Customers,1,Lost Customers
14631,22,9,266.43,871.95,3,2,4,Big Spenders,2,Lost Customers
14632,9,21,655.8,5246.4,4,5,5,Champions,3,Champions
14634,41,13,166.04,291.58,2,3,3,At Risk,2,Lost Customers
14635,19,12,221.92,840.96,3,3,3,Loyal Customers,2,Lost Customers
14636,31,11,111.39,258.71,2,2,2,Lost Customers,1,Lost Customers
14637,5,12,189.06,2722.46,5,3,3,Loyal Customers,0,Potential Loyalists
14639,81,9,47.04,41.81,1,2,1,Lost Customers,1,Lost Customers
14643,11,10,101.84,666.59,4,2,1,Potential Loyalists,0,Potential Loyalists
14645,8,17,162.42,1461.78,4,4,3,Loyal Customers,0,Potential Loyalists
14649,20,16,323.18,1163.45,3,4,4,Loyal Customers,2,Lost Customers
14657,3,22,189.54,4548.96,5,5,3,Loyal Customers,3,Champions
14658,13,9,164.69,912.13,4,2,3,Potential Loyalists,0,Potential Loyalists
14659,33,19,379.88,828.83,2,4,5,At Risk,2,Lost Customers
14660,6,30,376.83,4521.96,5,5,5,Champions,3,Champions
14661,11,17,383.24,2508.48,4,4,5,Champions,3,Champions
14665,22,10,166.02,543.34,3,2,3,Lost Customers,2,Lost Customers
14667,17,29,550.01,2329.45,3,5,5,Loyal Customers,3,Champions
14668,42,20,184.69,316.61,2,4,3,At Risk,2,Lost Customers
14671,148,9,97.15,47.26,1,2,1,Lost Customers,1,Lost Customers
14672,18,9,109.52,438.08,3,2,2,Lost Customers,1,Lost Customers
14674,7,12,134.05,1378.8,5,3,2,Loyal Customers,0,Potential Loyalists
14675,5,24,324.29,4669.78,5,5,4,Champions,3,Champions
14679,37,6,106.46,207.17,2,1,2,Lost Customers,1,Lost Customers
14681,48,29,642.42,963.63,1,5,5,At Risk,3,Champions
14682,58,10,314.57,390.5,1,2,4,Lost Customers,2,Lost Customers
14686,14,17,172.84,888.89,4,4,3,Loyal Customers,2,Lost Customers
14690,16,11,125.91,566.6,3,2,2,Lost Customers,0,Potential Loyalists
14693,8,8,73.57,662.13,4,1,1,Potential Loyalists,0,Potential Loyalists
14694,5,10,102.63,1477.87,5,2,1,Potential Loyalists,0,Potential Loyalists
14695,43,12,192.81,322.84,2,3,3,At Risk,2,Lost Customers
14696,54,16,137.44,183.25,1,4,2,Cannot Lose Them,2,Lost Customers
14701,43,11,157.59,263.87,2,2,3,Lost Customers,2,Lost Customers
14702,40,10,142.42,256.36,2,2,2,Lost Customers,2,Lost Customers
14703,10,9,143.58,1033.78,4,2,2,Potential Loyalists,0,Potential Loyalists
14708,11,34,651.63,4265.21,4,5,5,Champions,3,Champions
14709,22,13,189.77,621.07,3,3,3,Loyal Customers,2,Lost Customers
14710,99,7,41.93,30.49,1,1,1,Lost Customers,1,Lost Customers
14711,8,25,234.85,2113.65,4,5,4,Champions,3,Champions
14712,5,15,314.06,4522.46,5,4,4,Champions,0,Potential Loyalists
14713,14,18,319.0,1640.57,4,4,4,Champions,3,Champions
14714,26,8,43.2,119.63,2,1,1,Lost Customers,1,Lost Customers
14717,21,12,263.05,901.89,3,3,4,Loyal Customers,2,Lost Customers
14719,3,17,239.96,5759.04,5,4,4,Champions,0,Potential Loyalists
14720,90,8,120.85,96.68,1,1,2,Lost Customers,1,Lost Customers
14721,36,16,198.69,397.38,2,4,3,At Risk,2,Lost Customers
14723,23,11,248.29,777.26,3,2,4,Big Spenders,2,Lost Customers
14724,24,15,186.66,559.98,3,4,3,Loyal Customers,2,Lost Customers
14725,58,12,113.92,141.42,1,3,2,Lost Customers,1,Lost Customers
14729,32,8,68.87,154.96,2,1,1,Lost Customers,1,Lost Customers
14730,7,16,164.58,1692.82,5,4,3,Loyal Customers,0,Potential Loyalists
14731,73,7,110.54,109.03,1,1,2,Lost Customers,1,Lost Customers
14733,49,7,139.25,204.61,1,1,2,Lost Customers,1,Lost Customers
14734,30,16,290.79,697.9,2,4,4,At Risk,2,Lost Customers
14735,83,5,124.07,107.63,1,1,2,Lost Customers,1,Lost Customers
14736,22,8,119.79,392.04,3,1,2,Lost Customers,1,Lost Customers
14737,60,7,146.2,175.44,1,1,2,Lost Customers,1,Lost Customers
14738,9,13,518.19,4145.52,4,3,5,Loyal Customers,3,Champions
14739,42,12,505.4,866.4,2,3,5,At Risk,2,Lost Customers
14740,26,11,94.61,262.0,2,2,1,Lost Customers,1,Lost Customers
14743,5,2,4.61,66.38,5,1,1,Potential Loyalists,1,Lost Customers
14744,10,13,189.56,1364.83,4,3,3,Loyal Customers,0,Potential Loyalists
14745,7,34,256.7,2640.34,5,5,4,Champions,3,Champions
14747,15,10,391.45,1878.96,3,2,5,Big Spenders,2,Lost Customers
14752,74,7,77.62,75.52,1,1,1,Lost Customers,1,Lost Customers
14756,19,11,71.81,272.12,3,2,1,Lost Customers,1,Lost Customers
14757,70,11,262.1,269.59,1,2,4,Lost Customers,2,Lost Customers
14761,51,9,391.61,552.86,1,2,5,Lost Customers,2,Lost Customers
14762,14,13,169.3,870.69,4,3,3,Loyal Customers,0,Potential Loyalists
14766,8,15,350.65,3155.85,4,4,5,Champions,3,Champions
14767,32,11,99.75,224.44,2,2,1,Lost Customers,1,Lost Customers
14768,15,29,347.7,1668.96,3,5,5,Loyal Customers,3,Champions
14769,96,16,225.77,169.33,1,4,3,At Risk,2,Lost Customers
14772,1,22,548.88,39519.36,5,5,5,Champions,3,Champions
14773,19,8,149.22,565.47,3,1,2,Lost Customers,1,Lost Customers
14774,4,32,475.05,8550.9,5,5,5,Champions,3,Champions
14777,12,18,150.96,905.76,4,4,2,Loyal Customers,0,Potential Loyalists
14779,7,27,383.98,3949.51,5,5,5,Champions,3,Champions
14780,36,11,209.11,418.22,2,2,3,Lost Customers,2,Lost Customers
14782,44,12,309.56,506.55,2,3,4,At Risk,2,Lost Customers
14783,14,17,394.08,2026.7,4,4,5,Champions,3,Champions
14785,162,8,109.83,48.81,1,1,2,Lost Customers,1,Lost Customers
14786,22,10,197.58,646.63,3,2,3,Lost Customers,2,Lost Customers
14788,106,10,257.63,174.99,1,2,4,Lost Customers,2,Lost Customers
14790,11,12,72.47,474.35,4,3,1,Loyal Customers,0,Potential Loyalists
14791,17,9,62.92,266.48,3,2,1,Lost Customers,1,Lost Customers
14792,20,15,152.07,547.45,3,4,2,Loyal Customers,2,Lost Customers
14793,14,13,64.14,329.86,4,3,1,Loyal Customers,0,Potential Loyalists
14797,153,7,70.18,33.03,1,1,1,Lost Customers,1,Lost Customers
14800,13,27,431.12,2387.74,4,5,5,Champions,3,Champions
14803,42,12,252.15,432.26,2,3,4,At Risk,2,Lost Customers
14806,5,17,192.2,2767.68,5,4,3,Loyal Customers,0,Potential Loyalists
14808,6,30,491.52,5898.24,5,5,5,Champions,3,Champions
14810,33,35,378.42,825.64,2,5,5,At Risk,3,Champions
14811,22,18,204.4,668.95,3,4,3,Loyal Customers,2,Lost Customers
14813,26,11,291.16,806.29,2,2,4,Lost Customers,2,Lost Customers
14814,28,9,82.5,212.14,2,2,1,Lost Customers,1,Lost Customers
14816,3,15,266.95,6406.8,5,4,4,Champions,0,Potential Loyalists
14817,5,22,384.0,5529.6,5,5,5,Champions,3,Champions
14819,20,11,149.01,536.44,3,2,2,Lost Customers,2,Lost Customers
14822,49,8,88.97,130.73,1,1,1,Lost Customers,1,Lost Customers
14823,52,7,64.3,89.03,1,1,1,Lost Customers,1,Lost Customers
14824,1,29,436.47,31425.84,5,5,5,Champions,3,Champions
14828,49,11,90.51,132.99,1,2,1,Lost Customers,1,Lost Customers
14830,33,9,108.4,236.51,2,2,2,Lost Customers,1,Lost Customers
14831,29,30,526.97,1308.34,2,5,5,At Risk,3,Champions
14832,3,32,475.19,11404.56,5,5,5,Champions,3,Champions
14834,3,13,217.86,5228.64,5,3,3,Loyal Customers,0,Potential Loyalists
14837,19,6,70.8,268.29,3,1,1,Lost Customers,1,Lost Customers
14838,17,8,84.97,359.87,3,1,1,Lost Customers,1,Lost Customers
14839,4,23,462.31,8321.58,5,5,5,Champions,3,Champions
14841,30,8,57.73,138.55,2,1,1,Lost Customers,1,Lost Customers
14844,2,23,457.93,16485.48,5,5,5,Champions,3,Champions
14848,14,11,260.59,1340.18,4,2,4,Potential Loyalists,2,Lost Customers
14849,12,27,279.0,1674.0,4,5,4,Champions,3,Champions
14852,52,12,95.08,131.65,1,3,1,Lost Customers,1,Lost Customers
14853,38,10,249.65,473.02,2,2,4,Lost Customers,2,Lost Customers
14854,15,13,123.17,591.22,3,3,2,Loyal Customers,0,Potential Loyalists
14856,29,10,145.82,362.04,2,2,2,Lost Customers,2,Lost Customers
14857,113,12,132.59,84.48,1,3,2,Lost Customers,2,Lost Customers
14861,5,8,71.26,1026.14,5,1,1,Potential Loyalists,0,Potential Loyalists
14863,22,10,106.79,349.49,3,2,2,Lost Customers,1,Lost Customers
14866,35,23,294.24,605.29,2,5,4,At Risk,2,Lost Customers
14869,11,9,64.19,420.15,4,2,1,Potential Loyalists,0,Potential Loyalists
14870,31,13,228.05,529.66,2,3,3,At Risk,2,Lost Customers
14871,13,11,156.89,868.93,4,2,3,Potential Loyalists,0,Potential Loyalists
14872,35,10,208.41,428.73,2,2,3,Lost Customers,2,Lost Customers
14875,30,12,90.5,217.2,2,3,1,Lost Customers,1,Lost Customers
14878,38,16,179.34,339.8,2,4,3,At Risk,2,Lost Customers
14888,17,10,136.62,578.63,3,2,2,Lost Customers,0,Potential Loyalists
14889,13,9,89.67,496.63,4,2,1,Potential Loyalists,0,Potential Loyalists
14891,6,26,305.85,3670.2,5,5,4,Champions,3,Champions
14896,16,18,264.45,1190.03,3,4,4,Loyal Customers,2,Lost Customers
14898,28,16,267.48,687.81,2,4,4,At Risk,2,Lost Customers
14901,38,29,387.52,734.25,2,5,5,At Risk,3,Champions
14904,8,10,132.31,1190.79,4,2,2,Potential Loyalists,0,Potential Loyalists
14909,8,11,102.95,926.55,4,2,2,Potential Loyalists,0,Potential Loyalists
14911,28,13,154.35,396.9,2,3,2,Lost Customers,2,Lost Customers
14912,72,12,131.27,131.27,1,3,2,Lost Customers,2,Lost Customers
14914,5,24,347.19,4999.54,5,5,5,Champions,3,Champions
14919,2,36,624.88,22495.68,5,5,5,Champions,3,Champions
14920,41,9,194.65,341.82,2,2,3,Lost Customers,2,Lost Customers
14923,14,14,352.65,1813.63,4,3,5,Loyal Customers,2,Lost Customers
14924,58,15,260.64,323.55,1,4,4,At Risk,2,Lost Customers
14928,23,21,264.13,826.84,3,5,4,Loyal Customers,2,Lost Customers
14930,9,14,217.13,1737.04,4,3,3,Loyal Customers,0,Potential Loyalists
14931,45,6,34.25,54.8,2,1,1,Lost Customers,1,Lost Customers
14933,11,13,153.02,1001.59,4,3,2,Loyal Customers,0,Potential Loyalists
14935,50,6,32.26,46.45,1,1,1,Lost Customers,1,Lost Customers
14936,3,8,69.87,1676.88,5,1,1,Potential Loyalists,0,Potential Loyalists
14938,11,22,200.63,1313.21,4,5,3,Loyal Customers,3,Champions
14940,4,16,284.22,5115.96,5,4,4,Champions,0,Potential Loyalists
14946,7,32,464.05,4773.09,5,5,5,Champions,3,Champions
14947,19,20,295.77,1120.81,3,4,4,Loyal Customers,3,Champions
14950,28,10,105.48,271.23,2,2,2,Lost Customers,1,Lost Customers
14951,29,9,50.12,124.44,2,2,1,Lost Customers,1,Lost Customers
14953,7,23,252.2,2594.06,5,5,4,Champions,3,Champions
14956,53,30,349.97,475.43,1,5,5,At Risk,3,Champions
14958,8,34,519.32,4673.88,4,5,5,Champions,3,Champions
14959,3,29,621.84,14924.16,5,5,5,Champions,3,Champions
14961,15,14,221.06,1061.09,3,3,3,Loyal Customers,2,Lost Customers
14962,67,14,375.77,403.81,1,3,5,At Risk,2,Lost Customers
14964,11,11,101.49,664.3,4,2,1,Potential Loyalists,0,Potential Loyalists
14965,37,11,130.96,254.84,2,2,2,Lost Customers,2,Lost Customers
14967,14,13,135.53,697.01,4,3,2,Loyal Customers,0,Potential Loyalists
14969,33,11,102.66,223.99,2,2,1,Lost Customers,1,Lost Customers
14971,31,10,157.44,365.67,2,2,3,Lost Customers,2,Lost Customers
14974,18,13,183.49,733.96,3,3,3,Loyal Customers,2,Lost Customers
14975,127,5,40.54,22.98,1,1,1,Lost Customers,1,Lost Customers
14976,4,20,484.32,8717.76,5,4,5,Champions,3,Champions
14978,22,18,315.28,1031.83,3,4,4,Loyal Customers,2,Lost Customers
14979,1,22,559.08,40253.76,5,5,5,Champions,3,Champions
14980,37,11,197.29,383.92,2,2,3,Lost Customers,2,Lost Customers
14982,100,9,125.32,90.23,1,2,2,Lost Customers,1,Lost Customers
14983,77,9,224.66,210.07,1,2,3,Lost Customers,2,Lost Customers
14989,14,23,787.89,4052.01,4,5,5,Champions,3,Champions
14990,33,38,504.08,1099.81,2,5,5,At Risk,3,Champions
14993,9,20,326.03,2608.24,4,4,4,Champions,3,Champions
14994,29,12,202.08,501.72,2,3,3,At Risk,2,Lost Customers
14998,71,6,78.2,79.3,1,1,1,Lost Customers,1,Lost Customers
14999,32,10,152.38,342.86,2,2,2,Lost Customers,2,Lost Customers
15004,3,22,418.87,10052.88,5,5,5,Champions,3,Champions
15005,4,24,399.11,7183.98,5,5,5,Champions,3,Champions
15009,5,21,189.82,2733.41,5,5,3,Loyal Customers,3,Champions
15013,151,13,176.74,84.27,1,3,3,At Risk,2,Lost Customers
15015,21,7,111.85,383.49,3,1,2,Lost Customers,1,Lost Customers
15019,56,10,138.54,178.12,1,2,2,Lost Customers,1,Lost Customers
15020,65,10,129.58,143.53,1,2,2,Lost Customers,1,Lost Customers
15022,1,6,33.52,2413.44,5,1,1,Potential Loyalists,0,Potential Loyalists
15028,11,6,74.74,489.21,4,1,1,Potential Loyalists,1,Lost Customers
15029,44,6,100.02,163.67,2,1,1,Lost Customers,1,Lost Customers
15030,3,16,153.18,3676.32,5,4,2,Loyal Customers,0,Potential Loyalists
15031,25,14,171.6,494.21,3,3,3,Loyal Customers,2,Lost Customers
15036,2,15,228.67,8232.12,5,4,4,Champions,0,Potential Loyalists
15037,66,10,68.74,74.99,1,2,1,Lost Customers,1,Lost Customers
15040,91,8,90.29,71.44,1,1,1,Lost Customers,1,Lost Customers
15041,30,7,96.01,230.42,2,1,1,Lost Customers,1,Lost Customers
15042,8,17,229.5,2065.5,4,4,4,Champions,0,Potential Loyalists
15046,117,11,132.21,81.36,1,2,2,Lost Customers,1,Lost Customers
15048,52,17,571.94,791.92,1,4,5,At Risk,2,Lost Customers
15051,9,12,425.96,3407.68,4,3,5,Loyal Customers,2,Lost Customers
15052,18,29,446.44,1785.76,3,5,5,Loyal Customers,3,Champions
15054,5,37,307.52,4428.29,5,5,4,Champions,3,Champions
15056,1,22,319.79,23024.88,5,5,4,Champions,3,Champions
15057,3,9,135.69,3256.56,5,2,2,Potential Loyalists,0,Potential Loyalists
15059,47,11,89.67,137.37,2,2,1,Lost Customers,1,Lost Customers
15060,22,10,125.52,410.79,3,2,2,Lost Customers,2,Lost Customers
15061,80,12,121.48,109.33,1,3,2,Lost Customers,1,Lost Customers
15062,28,15,181.64,467.07,2,4,3,At Risk,2,Lost Customers
15067,6,16,397.47,4769.64,5,4,5,Champions,3,Champions
15068,113,9,142.19,90.6,1,2,2,Lost Customers,1,Lost Customers
15069,3,27,473.46,11363.04,5,5,5,Champions,3,Champions
15072,12,39,559.11,3354.66,4,5,5,Champions,3,Champions
15073,50,14,202.31,291.33,1,3,3,At Risk,2,Lost Customers
15079,99,13,189.61,137.9,1,3,3,At Risk,2,Lost Customers
15081,2,26,662.35,23844.6,5,5,5,Champions,3,Champions
15083,7,23,266.94,2745.67,5,5,4,Champions,3,Champions
15084,13,10,144.63,801.03,4,2,2,Potential Loyalists,0,Potential Loyalists
15086,54,12,115.31,153.75,1,3,2,Lost Customers,1,Lost Customers
15087,12,9,59.95,359.7,4,2,1,Potential Loyalists,1,Lost Customers
15088,23,13,144.26,451.6,3,3,2,Loyal Customers,2,Lost Customers
15092,9,8,117.11,936.88,4,1,2,Potential Loyalists,0,Potential Loyalists
15093,17,12,226.81,960.61,3,3,3,Loyal Customers,2,Lost Customers
15097,10,11,232.75,1675.8,4,2,4,Potential Loyalists,0,Potential Loyalists
15099,10,16,183.04,1317.89,4,4,3,Loyal Customers,0,Potential Loyalists
15104,2,31,479.79,17272.44,5,5,5,Champions,3,Champions
15108,76,10,56.76,53.77,1,2,1,Lost Customers,1,Lost Customers
15110,108,12,115.59,77.06,1,3,2,Lost Customers,1,Lost Customers
15111,19,16,316.78,1200.43,3,4,4,Loyal Customers,2,Lost Customers
15112,31,15,249.26,578.93,2,4,4,At Risk,2,Lost Customers
15115,69,10,160.82,167.81,1,2,3,Lost Customers,2,Lost Customers
15117,64,15,118.66,133.49,1,4,2,Cannot Lose Them,2,Lost Customers
15118,66,4,48.82,53.26,1,1,1,Lost Customers,1,Lost Customers
15119,28,9,182.68,469.75,2,2,3,Lost Customers,2,Lost Customers
15120,5,19,139.95,2015.28,5,4,2,Loyal Customers,0,Potential Loyalists
15122,11,12,188.59,1234.41,4,3,3,Loyal Customers,0,Potential Loyalists
15124,8,25,267.26,2405.34,4,5,4,Champions,3,Champions
15134,47,12,122.93,188.32,2,3,2,Lost Customers,2,Lost Customers
15136,3,21,319.14,7659.36,5,5,4,Champions,3,Champions
15137,7,24,424.36,4364.85,5,5,5,Champions,3,Champions
15138,148,4,43.02,20.93,1,1,1,Lost Customers,1,Lost Customers
15140,6,22,319.25,3831.0,5,5,4,Champions,3,Champions
15141,2,23,138.59,4989.24,5,5,2,Loyal Customers,0,Potential Loyalists
15144,24,9,195.73,587.19,3,2,3,Lost Customers,2,Lost Customers
15146,11,14,299.3,1959.05,4,3,4,Loyal Customers,2,Lost Customers
15147,49,21,243.45,357.72,1,5,4,At Risk,2,Lost Customers
15152,24,31,414.63,1243.89,3,5,5,Loyal Customers,3,Champions
15155,12,28,472.36,2834.16,4,5,5,Champions,3,Champions
15156,1,11,115.84,8340.48,5,2,2,Potential Loyalists,0,Potential Loyalists
